date_start,date_end,name,ages,location,id,desc,detail_url,total_open,age_max_year,age_max_month,age_max_week,age_min_year,age_description,days_of_week,time_range_landing_page,date_range_start,date_range_end,date_range,number,time_range
2024-08-12,2024-08-16,Badminton and Swim,At least 8 but less than 13,CardelRec Cplx (Goulbourn),85051,"<div><div><div>Grip, smash, serve, net play, drop shots, rules and gameplay for singles and doubles. Camp activities including swimming throughout the week.</div></div></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/badminton-and-swim/85051,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,90458,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Ball Hockey,At least 9 but less than 14,Canterbury Rec Cplx,83173,"<div>Practice the fundamentals including stickhandling, passing, shooting, and goaltending. Camp activities each day.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey/83173,24,14,0,0,9,"Age at least 9 yrs but less than 14 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,88580,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Ball Hockey,At least 9 but less than 14,Brian Kilrea Arena,83222,"<div><div>Practice the fundamentals including stickhandling, passing, shooting, and goaltending. Camp activities each day.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey/83222,24,14,0,0,9,"Age at least 9 yrs but less than 14 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,88629,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Ball Hockey,At least 6 but less than 9,Arch Street Public School,83348,"<div><div>Practice the fundamentals including stickhandling, passing, shooting, and goaltending. Camp activities each day.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey/83348,24,9,0,0,6,"Age at least 6 yrs but less than 9 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,88755,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Ball Hockey,At least 8 but less than 13,Overbrook Cmty Centre,84149,"<div><div>Practice the fundamentals including stickhandling, passing, shooting, and goaltending. Camp activities each day.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey/84149,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,89556,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Ball Hockey Adventure,At least 6 but less than 13,Eva James Memorial Cmty Centre,74349,"Practice the fundamentals including stickhandling, passing, shooting, and goaltending. Camp activities each day with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey-adventure/74349,32,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,79756,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Ball Hockey Adventure and Swim,At least 7 but less than 12,Pinecrest Rec Cplx,80911,"Skills, drills and strategies. Camp activities each day with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey-adventure-and-swim/80911,30,12,0,0,7,"Age at least 7 yrs but less than 12 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,86318,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Ball Hockey Adventure and Swim,At least 8 but less than 11,Nepean Sportsplex,79709,"<div><div>Skills, drills and strategies. Camp activities each day with an out-trip during the week.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey-adventure-and-swim/79709,24,11,0,0,8,"Age at least 8 yrs but less than 11 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,85116,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Ball Hockey Adventure and Swim,At least 11 but less than 15,Nepean Sportsplex,79712,"<div><div>Skills, drills and strategies. Camp activities each day with an out-trip during the week.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey-adventure-and-swim/79712,24,15,0,0,11,"Age at least 11 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,85119,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Ball Hockey and Swim,At least 8 but less than 13,Plant Rec Centre,76981,"<div>Practice the fundamentals including stickhandling, passing, shooting, and goaltending. Camp activities and swimming throughout the week.</div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey-and-swim/76981,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,82388,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Ball Hockey and Swim,At least 8 but less than 13,CardelRec Cplx (Goulbourn),85019,"<div><div>Practice the fundamentals including stickhandling, passing, shooting, and goaltending. Camp activities and swimming throughout the week.</div></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey-and-swim/85019,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,90426,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Ball Hockey and Swim,At least 8 but less than 13,CardelRec Cplx (Goulbourn),85022,"<div><div>Practice the fundamentals including stickhandling, passing, shooting, and goaltending. Camp activities and swimming throughout the week.</div></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/ball-hockey-and-swim/85022,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,90429,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Baseball Adventure,At least 8 but less than 13,Manotick Cmty Centre,85215,"<div><div>Practice baseball basics: hitting, catching, throwing. Camp activities include an out-trip.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/baseball-adventure/85215,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,90622,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Basketball,At least 8 but less than 13,Overbrook Cmty Centre,84138,"<div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/84138,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,89545,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Basketball,At least 8 but less than 13,Overbrook Cmty Centre,84143,"<div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.</div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/84143,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,89550,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Basketball,At least 8 but less than 13,Richcraft Rec Complex-Kanata,84170,"<div><div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/84170,36,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,89577,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Basketball,At least 8 but less than 13,Richcraft Rec Complex-Kanata,84186,"<div><div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/84186,36,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,89593,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Basketball,At least 8 but less than 13,Richcraft Rec Complex-Kanata,84176,"<div><div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/84176,36,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,89583,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Basketball,At least 6 but less than 13,St-Laurent Cplx,83612,"Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/83612,30,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,89019,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Basketball,At least 6 but less than 13,St-Laurent Cplx,83614,"Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/83614,30,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,89021,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Basketball,At least 9 but less than 14,Brian Kilrea Arena,83191,"<div><div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/83191,24,14,0,0,9,"Age at least 9 yrs but less than 14 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,88598,8:00 AM - 5:00 PM
2024-08-06,2024-08-09,Basketball,At least 9 but less than 14,Brian Kilrea Arena,83243,"<div><div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence.</div></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball/83243,24,14,0,0,9,"Age at least 9 yrs but less than 14 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-06,2024-08-09,6 August 2024 to 9 August 2024,88650,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Basketball Adventure,At least 8 but less than 13,Hunt Club-Riverside Park Cmty Centre,74596,"Practice the fundamentals including ball handling, shooting, lay ups, offence and defence. Camp activities each day with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-adventure/74596,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,80003,8:00 AM - 5:00 PM
2024-07-02,2024-07-05,Basketball Adventure,At least 8 but less than 13,Hunt Club-Riverside Park Cmty Centre,74552,"Practice the fundamentals including ball handling, shooting, lay ups, offence and defence. Camp activities each day with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-adventure/74552,20,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-02,2024-07-05,2 July 2024 to 5 July 2024,79959,8:00 AM - 5:00 PM
2024-08-12,2024-08-16,Basketball Adventure,At least 6 but less than 13,Routhier Cmty Centre,84854,"Practice the fundamentals including ball handling, shooting, lay ups, offence and defence. Camp activities each day with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-adventure/84854,24,13,0,0,6,"Age at least 6 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-12,2024-08-16,12 August 2024 to 16 August 2024,90261,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Basketball Adventure and Swim,At least 8 but less than 11,Nepean Sportsplex,80065,"Practice the fundamentals including ball handling, shooting, lay ups, offence and defence. Swimming each day with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-adventure-and-swim/80065,24,11,0,0,8,"Age at least 8 yrs but less than 11 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,85472,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Basketball Adventure and Swim,At least 11 but less than 15,Nepean Sportsplex,80069,"Practice the fundamentals including ball handling, shooting, lay ups, offence and defence. Swimming each day with an out-trip during the week.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-adventure-and-swim/80069,24,15,0,0,11,"Age at least 11 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,85476,8:00 AM - 5:00 PM
2024-08-19,2024-08-23,Basketball and Swim,At least 8 but less than 13,CardelRec Cplx (Goulbourn),85033,"<div><div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence. Swimming throughout the week.</div></div><div><br></div><div><br></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-and-swim/85033,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-08-19,2024-08-23,19 August 2024 to 23 August 2024,90440,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Basketball and Swim,At least 8 but less than 13,CardelRec Cplx (Goulbourn),85024,"<div><div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence. Swimming throughout the week.</div></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-and-swim/85024,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,90431,8:00 AM - 5:00 PM
2024-07-29,2024-08-02,Basketball and Swim,At least 8 but less than 13,CardelRec Cplx (Goulbourn),85026,"<div><div>Practice the fundamentals including ball handling, shooting, lay ups, offence and defence. Swimming throughout the week.</div></div><div><br></div><div><br></div>",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-and-swim/85026,24,13,0,0,8,"Age at least 8 yrs but less than 13 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-29,2024-08-02,29 July 2024 to 2 August 2024,90433,8:00 AM - 5:00 PM
2024-07-08,2024-07-12,Basketball – Above the Rim,At least 7 but less than 15,W.O. Mitchell Elementary School,73753,"Practice fundamentals like shooting, ball handling, rebounds, passing and team play from trained, experienced instructors. Competitions, contests and tournaments. For more information: abovetherimbasketballschool.com.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-above-the-rim/73753,40,15,0,0,7,"Age at least 7 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-08,2024-07-12,8 July 2024 to 12 July 2024,79160,8:00 AM - 5:00 PM
2024-07-15,2024-07-19,Basketball – Above the Rim,At least 7 but less than 15,W.O. Mitchell Elementary School,73768,"Practice fundamentals like shooting, ball handling, rebounds, passing and team play from trained, experienced instructors. Competitions, contests and tournaments. For more information: abovetherimbasketballschool.com.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-above-the-rim/73768,40,15,0,0,7,"Age at least 7 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-15,2024-07-19,15 July 2024 to 19 July 2024,79175,8:00 AM - 5:00 PM
2024-07-22,2024-07-26,Basketball – Above the Rim,At least 7 but less than 15,W.O. Mitchell Elementary School,73772,"Practice fundamentals like shooting, ball handling, rebounds, passing and team play from trained, experienced instructors. Competitions, contests and tournaments. For more information: abovetherimbasketballschool.com.",https://ca.apm.activecommunities.com/ottawa/Activity_Search/basketball-above-the-rim/73772,40,15,0,0,7,"Age at least 7 yrs but less than 15 yrs,","Mon,Tue,Wed,Thu,Fri",8:00 AM - 5:00 PM,2024-07-22,2024-07-26,22 July 2024 to 26 July 2024,79179,8:00 AM - 5:00 PM
